06/11-14:37:56.805144 ,1,2027758,2,ET DNS Query for .cc TLD,UDP,192.168.5.122,58908,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x56,,,,,,64,0,10597,72,73728,,,,,
06/11-14:38:02.770853 ,1,2027758,2,ET DNS Query for .cc TLD,UDP,192.168.5.122,10109,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x56,,,,,,64,0,10630,72,73728,,,,,
06/11-16:38:52.402495 ,1,2025338,3,ET CURRENT_EVENTS LinkedIn Phishing Landing 2018-02-09 M2,TCP,64.74.98.80,80,192.168.2.113,3960,00:E0:B1:87:F5:94,00:09:6B:E9:D0:88,0x2612,***A***F,0xD5B54126,0xB458ACF3,20.0,0xFAFB,128,0,33753,9732,4248,,,,,
06/11-18:48:30.093128 ,1,2027758,2,ET DNS Query for .cc TLD,UDP,192.168.5.122,16288,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x52,,,,,,64,0,28983,68,69632,,,,,
06/12-02:46:29.617345 ,1,2027758,2,ET DNS Query for .cc TLD,UDP,192.168.5.122,31037,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x54,,,,,,64,0,49270,70,71680,,,,,
06/12-03:28:28.756377 ,1,2027758,2,ET DNS Query for .cc TLD,UDP,192.168.5.122,40673,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x54,,,,,,64,0,50248,70,71680,,,,,
06/12-04:50:10.104139 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.101,4137,192.168.5.122,22,00:11:25:BB:1F:CF,00:E0:B1:87:F5:94,0x3E,******S*,0x276FB469,0x0,28.0,0x4000,128,0,7998,48,49152,,,,,
06/12-04:50:59.210957 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.101,4148,192.168.5.122,22,00:11:25:BB:1F:CF,00:E0:B1:87:F5:94,0x3E,******S*,0x282304D1,0x0,28.0,0x4000,128,0,8605,48,49152,,,,,
06/12-04:59:48.584168 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.101,4157,192.168.5.122,22,00:11:25:BB:1F:CF,00:E0:B1:87:F5:94,0x3E,******S*,0x2F61086B,0x0,28.0,0x4000,128,0,8758,48,49152,,,,,
06/12-04:59:52.865407 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.111,3304,192.168.5.122,22,00:09:6B:8B:63:8E,00:E0:B1:87:F5:94,0x3E,******S*,0x374F357E,0x0,28.0,0xFAF0,128,0,51309,48,49152,,,,,
06/12-04:59:53.742037 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.107,2477,192.168.5.122,22,00:11:25:BB:D2:6F,00:E0:B1:87:F5:94,0x3E,******S*,0x79CD1C6E,0x0,28.0,0x4000,128,0,33882,48,49152,,,,,
06/12-04:59:56.376360 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.106,2972,192.168.5.122,22,00:11:25:B9:A7:ED,00:E0:B1:87:F5:94,0x3E,******S*,0x7CA6699F,0x0,28.0,0x4000,128,0,61001,48,49152,,,,,
06/12-04:59:56.705687 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.4.120,2534,192.168.5.122,22,00:11:25:BB:CF:0F,00:E0:B1:87:F5:94,0x3E,******S*,0x8C42E015,0x0,28.0,0x4000,128,0,5170,48,49152,,,,,
06/12-05:01:32.632690 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.101,4180,192.168.5.122,22,00:11:25:BB:1F:CF,00:E0:B1:87:F5:94,0x3E,******S*,0x30DFBC50,0x0,28.0,0x4000,128,0,9604,48,49152,,,,,
06/12-05:01:32.632690 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.101,4180,192.168.5.122,22,00:11:25:BB:1F:CF,00:E0:B1:87:F5:94,0x3E,******S*,0x30DFBC50,0x0,28.0,0x4000,128,0,9604,48,49152,,,,,
06/12-05:01:46.660846 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.102,2395,192.168.5.122,22,00:11:25:BB:CE:A1,00:E0:B1:87:F5:94,0x3E,******S*,0xBC0051DB,0x0,28.0,0x4000,128,0,10245,48,49152,,,,,
06/12-05:01:46.660846 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.102,2395,192.168.5.122,22,00:11:25:BB:CE:A1,00:E0:B1:87:F5:94,0x3E,******S*,0xBC0051DB,0x0,28.0,0x4000,128,0,10245,48,49152,,,,,
06/12-05:01:57.276770 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.104,15841,192.168.5.122,22,00:11:25:B9:AC:22,00:E0:B1:87:F5:94,0x3E,******S*,0x9EC02071,0x0,28.0,0x4000,128,0,41409,48,49152,,,,,
06/12-05:01:57.276770 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.104,15841,192.168.5.122,22,00:11:25:B9:AC:22,00:E0:B1:87:F5:94,0x3E,******S*,0x9EC02071,0x0,28.0,0x4000,128,0,41409,48,49152,,,,,
06/12-05:02:03.360026 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.113,4495,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x218DA1DA,0x0,28.0,0xFAF0,128,0,17306,48,49152,,,,,
06/12-05:02:03.360026 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.113,4495,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x218DA1DA,0x0,28.0,0xFAF0,128,0,17306,48,49152,,,,,
06/12-05:02:05.055902 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.103,1709,192.168.5.122,22,00:11:25:BB:CE:DF,00:E0:B1:87:F5:94,0x3E,******S*,0xF63A3D30,0x0,28.0,0x4000,128,0,29293,48,49152,,,,,
06/12-05:02:05.055902 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.103,1709,192.168.5.122,22,00:11:25:BB:CE:DF,00:E0:B1:87:F5:94,0x3E,******S*,0xF63A3D30,0x0,28.0,0x4000,128,0,29293,48,49152,,,,,
06/12-05:02:13.408844 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.102,2400,192.168.5.122,22,00:11:25:BB:CE:A1,00:E0:B1:87:F5:94,0x3E,******S*,0x2AF6A033,0x0,28.0,0x4000,128,0,10339,48,49152,,,,,
06/12-05:02:30.514953 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.113,4500,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x21F03C0D,0x0,28.0,0xFAF0,128,0,17400,48,49152,,,,,
06/12-05:02:31.725266 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.103,1714,192.168.5.122,22,00:11:25:BB:CE:DF,00:E0:B1:87:F5:94,0x3E,******S*,0xF69B540C,0x0,28.0,0x4000,128,0,29387,48,49152,,,,,
06/12-05:02:40.208927 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.104,15846,192.168.5.122,22,00:11:25:B9:AC:22,00:E0:B1:87:F5:94,0x3E,******S*,0x9F5A3416,0x0,28.0,0x4000,128,0,42169,48,49152,,,,,
06/12-05:03:06.941383 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.104,15851,192.168.5.122,22,00:11:25:B9:AC:22,00:E0:B1:87:F5:94,0x3E,******S*,0x9FBB7C19,0x0,28.0,0x4000,128,0,42261,48,49152,,,,,
06/12-05:03:27.670375 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.105,16810,192.168.5.122,22,00:11:25:5F:9B:4F,00:E0:B1:87:F5:94,0x3E,******S*,0xE868B2AD,0x0,28.0,0x4000,128,0,10343,48,49152,,,,,
06/12-05:03:27.670375 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.105,16810,192.168.5.122,22,00:11:25:5F:9B:4F,00:E0:B1:87:F5:94,0x3E,******S*,0xE868B2AD,0x0,28.0,0x4000,128,0,10343,48,49152,,,,,
06/12-05:03:28.887883 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.1.104,15855,192.168.5.122,22,00:11:25:B9:AC:22,00:E0:B1:87:F5:94,0x3E,******S*,0xA00ADA43,0x0,28.0,0x4000,128,0,42531,48,49152,,,,,
06/12-05:03:54.402106 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.1.105,16815,192.168.5.122,22,00:11:25:5F:9B:4F,00:E0:B1:87:F5:94,0x3E,******S*,0xE8CA59FA,0x0,28.0,0x4000,128,0,10435,48,49152,,,,,
06/12-05:03:55.536616 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.106,3165,192.168.5.122,22,00:11:25:B9:A7:ED,00:E0:B1:87:F5:94,0x3E,******S*,0x807B6C45,0x0,28.0,0x4000,128,0,64795,48,49152,,,,,
06/12-05:03:55.536616 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.106,3165,192.168.5.122,22,00:11:25:B9:A7:ED,00:E0:B1:87:F5:94,0x3E,******S*,0x807B6C45,0x0,28.0,0x4000,128,0,64795,48,49152,,,,,
06/12-05:04:16.099540 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.107,2484,192.168.5.122,22,00:11:25:BB:D2:6F,00:E0:B1:87:F5:94,0x3E,******S*,0x2BC6CCE6,0x0,28.0,0x4000,128,0,34410,48,49152,,,,,
06/12-05:04:16.099540 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.107,2484,192.168.5.122,22,00:11:25:BB:D2:6F,00:E0:B1:87:F5:94,0x3E,******S*,0x2BC6CCE6,0x0,28.0,0x4000,128,0,34410,48,49152,,,,,
06/12-05:04:22.315410 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.106,3170,192.168.5.122,22,00:11:25:B9:A7:ED,00:E0:B1:87:F5:94,0x3E,******S*,0x80DC9402,0x0,28.0,0x4000,128,0,64887,48,49152,,,,,
06/12-05:04:42.848107 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.107,2489,192.168.5.122,22,00:11:25:BB:D2:6F,00:E0:B1:87:F5:94,0x3E,******S*,0x8233AA1D,0x0,28.0,0x4000,128,0,34502,48,49152,,,,,
06/12-05:04:50.542374 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.108,1222,192.168.5.122,22,00:02:55:BF:75:A9,00:E0:B1:87:F5:94,0x3E,******S*,0xFAD8D3EE,0x0,28.0,0x4000,128,0,27125,48,49152,,,,,
06/12-05:05:18.354551 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.108,1228,192.168.5.122,22,00:02:55:BF:75:A9,00:E0:B1:87:F5:94,0x3E,******S*,0xFB3ECCA2,0x0,28.0,0x4000,128,0,27228,48,49152,,,,,
06/12-05:05:38.262529 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.110,3931,192.168.5.122,22,00:09:6B:E9:A9:00,00:E0:B1:87:F5:94,0x3E,******S*,0xE42A07E1,0x0,28.0,0xFAF0,128,0,18075,48,49152,,,,,
06/12-05:05:38.262529 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.110,3931,192.168.5.122,22,00:09:6B:E9:A9:00,00:E0:B1:87:F5:94,0x3E,******S*,0xE42A07E1,0x0,28.0,0xFAF0,128,0,18075,48,49152,,,,,
06/12-05:06:05.431436 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.110,3936,192.168.5.122,22,00:09:6B:E9:A9:00,00:E0:B1:87:F5:94,0x3E,******S*,0xE48C7443,0x0,28.0,0xFAF0,128,0,18197,48,49152,,,,,
06/12-05:06:55.761748 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.112,4895,192.168.5.122,22,00:09:6B:E9:CF:6B,00:E0:B1:87:F5:94,0x3E,******S*,0x2FA6C10F,0x0,28.0,0xFAF0,128,0,48573,48,49152,,,,,
06/12-05:06:55.761748 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.112,4895,192.168.5.122,22,00:09:6B:E9:CF:6B,00:E0:B1:87:F5:94,0x3E,******S*,0x2FA6C10F,0x0,28.0,0xFAF0,128,0,48573,48,49152,,,,,
06/12-05:07:22.900053 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.112,4900,192.168.5.122,22,00:09:6B:E9:CF:6B,00:E0:B1:87:F5:94,0x3E,******S*,0x3008DC81,0x0,28.0,0xFAF0,128,0,48666,48,49152,,,,,
06/12-05:08:14.588046 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.113,4509,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x26A8E248,0x0,28.0,0xFAF0,128,0,21151,48,49152,,,,,
06/12-05:08:14.588046 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.2.113,4509,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x26A8E248,0x0,28.0,0xFAF0,128,0,21151,48,49152,,,,,
06/12-05:08:41.745236 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.2.113,4514,192.168.5.122,22,00:09:6B:E9:D0:88,00:E0:B1:87:F5:94,0x3E,******S*,0x270B6B7E,0x0,28.0,0xFAF0,128,0,21256,48,49152,,,,,
06/12-05:08:51.396399 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.3.114,2678,192.168.5.122,22,00:0D:60:96:AC:5E,00:E0:B1:87:F5:94,0x3E,******S*,0x356EEE7F,0x0,28.0,0x4000,128,0,44939,48,49152,,,,,
06/12-05:08:51.396399 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.114,2678,192.168.5.122,22,00:0D:60:96:AC:5E,00:E0:B1:87:F5:94,0x3E,******S*,0x356EEE7F,0x0,28.0,0x4000,128,0,44939,48,49152,,,,,
06/12-05:09:18.113502 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.114,2683,192.168.5.122,22,00:0D:60:96:AC:5E,00:E0:B1:87:F5:94,0x3E,******S*,0x35D0A632,0x0,28.0,0x4000,128,0,45032,48,49152,,,,,
06/12-05:10:07.605297 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.115,3865,192.168.5.122,22,00:0D:60:96:AC:F7,00:E0:B1:87:F5:94,0x3E,******S*,0x4690348A,0x0,28.0,0x4000,128,0,24764,48,49152,,,,,
06/12-05:10:07.605297 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.3.115,3865,192.168.5.122,22,00:0D:60:96:AC:F7,00:E0:B1:87:F5:94,0x3E,******S*,0x4690348A,0x0,28.0,0x4000,128,0,24764,48,49152,,,,,
06/12-05:10:34.446539 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.115,3870,192.168.5.122,22,00:0D:60:96:AC:F7,00:E0:B1:87:F5:94,0x3E,******S*,0x46F17C84,0x0,28.0,0x4000,128,0,24858,48,49152,,,,,
06/12-05:10:35.959671 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.116,4194,192.168.5.122,22,00:0D:60:96:AD:25,00:E0:B1:87:F5:94,0x3E,******S*,0x51D32C58,0x0,28.0,0x4000,128,0,3763,48,49152,,,,,
06/12-05:11:02.782202 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.116,4199,192.168.5.122,22,00:0D:60:96:AD:25,00:E0:B1:87:F5:94,0x3E,******S*,0x5E0EAC7D,0x0,28.0,0x4000,128,0,3855,48,49152,,,,,
06/12-05:11:09.829391 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.3.117,4676,192.168.5.122,22,00:09:6B:D8:7F:9A,00:E0:B1:87:F5:94,0x3E,******S*,0x576E0205,0x0,28.0,0x4000,128,0,17374,48,49152,,,,,
06/12-05:11:09.829391 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.117,4676,192.168.5.122,22,00:09:6B:D8:7F:9A,00:E0:B1:87:F5:94,0x3E,******S*,0x576E0205,0x0,28.0,0x4000,128,0,17374,48,49152,,,,,
06/12-05:11:37.672083 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.3.117,4681,192.168.5.122,22,00:09:6B:D8:7F:9A,00:E0:B1:87:F5:94,0x3E,******S*,0x57D1FC9D,0x0,28.0,0x4000,128,0,17468,48,49152,,,,,
06/12-05:11:45.778695 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.4.118,4590,192.168.5.122,22,00:0D:60:96:AC:F6,00:E0:B1:87:F5:94,0x3E,******S*,0x14D2DE2C,0x0,28.0,0x4000,128,0,14063,48,49152,,,,,
06/12-05:12:12.542371 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.4.118,4595,192.168.5.122,22,00:0D:60:96:AC:F6,00:E0:B1:87:F5:94,0x3E,******S*,0x1534686A,0x0,28.0,0x4000,128,0,14156,48,49152,,,,,
06/12-05:12:31.833766 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.4.119,4553,192.168.5.122,22,00:02:55:7F:70:DE,00:E0:B1:87:F5:94,0x3E,******S*,0xD6FB0ACD,0x0,28.0,0x4000,128,0,32557,48,49152,,,,,
06/12-05:12:31.833766 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.4.119,4553,192.168.5.122,22,00:02:55:7F:70:DE,00:E0:B1:87:F5:94,0x3E,******S*,0xD6FB0ACD,0x0,28.0,0x4000,128,0,32557,48,49152,,,,,
06/12-05:12:59.735736 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.4.119,4558,192.168.5.122,22,00:02:55:7F:70:DE,00:E0:B1:87:F5:94,0x3E,******S*,0xD760036E,0x0,28.0,0x4000,128,0,32652,48,49152,,,,,
06/12-05:13:07.911593 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.4.120,2541,192.168.5.122,22,00:11:25:BB:CF:0F,00:E0:B1:87:F5:94,0x3E,******S*,0x971035F6,0x0,28.0,0x4000,128,0,8200,48,49152,,,,,
06/12-05:13:07.911593 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.4.120,2541,192.168.5.122,22,00:11:25:BB:CF:0F,00:E0:B1:87:F5:94,0x3E,******S*,0x971035F6,0x0,28.0,0x4000,128,0,8200,48,49152,,,,,
06/12-05:13:10.890479 ,1,2001219,19,ET SCAN Potential SSH Scan,TCP,192.168.4.119,4560,192.168.5.122,22,00:02:55:7F:70:DE,00:E0:B1:87:F5:94,0x3E,******S*,0xD7889C02,0x0,28.0,0x4000,128,0,32688,48,49152,,,,,
06/12-05:13:28.389595 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.4.119,4563,192.168.5.122,22,00:02:55:7F:70:DE,00:E0:B1:87:F5:94,0x3E,******S*,0xD7C7983B,0x0,28.0,0x4000,128,0,32938,48,49152,,,,,
06/12-05:13:34.644359 ,1,2003068,6,ET SCAN Potential SSH Scan OUTBOUND,TCP,192.168.4.120,2546,192.168.5.122,22,00:11:25:BB:CF:0F,00:E0:B1:87:F5:94,0x3E,******S*,0x9771E957,0x0,28.0,0x4000,128,0,8293,48,49152,,,,,
06/12-11:29:04.186775 ,1,2027758,2,ET DNS Query for .cc TLD,UDP,192.168.5.122,50706,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x52,,,,,,64,0,62541,68,69632,,,,,
06/12-12:01:41.885051 ,1,2027758,2,ET DNS Query for .cc TLD,UDP,192.168.5.122,64592,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x52,,,,,,64,0,64287,68,69632,,,,,
06/12-13:33:21.230830 ,1,2030384,2,ET POLICY Suspicious Terse Request for .bmp,TCP,192.168.2.109,1356,203.73.24.75,80,00:E0:B1:87:F5:94,00:01:02:72:AB:55,0xA8,***A****,0x20B6DCD6,0x913F2911,20.0,0x16D0,41,0,37333,154,157696,,,,,
06/12-15:03:38.804295 ,1,2030384,2,ET POLICY Suspicious Terse Request for .bmp,TCP,192.168.2.109,1782,203.73.24.75,80,00:E0:B1:87:F5:94,00:01:02:72:AB:55,0xA8,***A****,0x6BC58A6D,0xE69022DA,20.0,0x16D0,41,0,16760,154,157696,,,,,
06/12-16:32:29.133222 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,59217,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6082,73,74752,,,,,
06/12-16:44:04.403782 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,30124,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6597,73,74752,,,,,
06/12-16:44:04.403822 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,61142,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6598,73,74752,,,,,
06/12-16:44:04.403962 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,54901,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x58,,,,,,64,0,6599,74,75776,,,,,
06/12-16:44:04.404002 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,36142,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6600,73,74752,,,,,
06/12-16:44:04.404131 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,22758,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6601,73,74752,,,,,
06/12-16:44:04.404197 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,64314,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6602,73,74752,,,,,
06/12-16:44:04.404313 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,44576,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6603,73,74752,,,,,
06/12-16:44:04.404354 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,8304,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6604,73,74752,,,,,
06/12-16:44:04.404493 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,29206,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6605,73,74752,,,,,
06/12-16:44:04.404533 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,55781,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6606,73,74752,,,,,
06/12-16:44:04.404673 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,52700,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6607,73,74752,,,,,
06/12-16:44:04.404713 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,32849,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6608,73,74752,,,,,
06/12-16:44:04.404853 ,1,2012811,4,ET DNS Query to a .tk domain - Likely Hostile,UDP,192.168.5.122,18311,198.164.30.2,53,00:22:19:20:7B:D3,00:01:02:72:AB:55,0x57,,,,,,64,0,6609,73,74752,,,,,
