06/13-08:03:46.182791 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:11:25:BB:D2:6F,FF:FF:FF:FF:FF:FF,0x163,,,,,,128,0,0,341,87044,,,,,
06/13-09:13:13.545638 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4571,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x8B54116E,0x600A788,20.0,0xFAF0,113,0,23697,1500,225300,,,,,
06/13-09:13:15.254717 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,4533,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x979F924,0x4BC3DBF,20.0,0xFC3B,110,0,17171,1420,143380,,,,,
06/13-09:13:15.274477 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,4533,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x979FE88,0x4BC3DBF,20.0,0xFC3B,110,0,17172,1420,143380,,,,,
06/13-09:13:15.365397 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,4533,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x97A1418,0x4BC3DBF,20.0,0xFC3B,110,0,17221,1420,143380,,,,,
06/13-09:13:15.383385 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,4533,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x97A197C,0x4BC3DBF,20.0,0xFC3B,110,0,17222,1420,143380,,,,,
06/13-09:13:36.503125 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4571,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x8B558C0D,0x600A89F,20.0,0xF9D9,113,0,31654,1500,225300,,,,,
06/13-09:13:45.825457 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4571,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x8B56F95B,0x600A96C,20.0,0xF90C,113,0,325,1500,225300,,,,,
06/13-11:14:46.759359 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x239E97A6,0x6A3E663D,20.0,0xFAF0,113,0,9585,1500,225300,,,,,
06/13-11:14:50.942964 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23A0453B,0x6A3E66F4,20.0,0xFA39,113,0,9951,1500,225300,,,,,
06/13-11:14:51.774433 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD804AB6A,0x6A52A8E5,20.0,0xFA8C,113,0,10035,1500,225300,,,,,
06/13-11:14:54.857988 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23A1B514,0x6A3E679A,20.0,0xF993,113,0,10599,1500,225300,,,,,
06/13-11:15:17.117398 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23A37BBC,0x6A3E68C8,20.0,0xF865,113,0,12702,1500,225300,,,,,
06/13-11:15:20.808572 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD805FBA5,0x6A52A9E2,20.0,0xF98F,113,0,13258,1500,225300,,,,,
06/13-11:15:21.335992 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23A52778,0x6A3E6991,20.0,0xF79C,113,0,13330,1500,225300,,,,,
06/13-11:15:31.098322 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23A66C3B,0x6A3E69F1,20.0,0xF73C,113,0,14273,1500,225300,,,,,
06/13-11:15:34.888149 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD807723F,0x6A52AAFA,20.0,0xF877,113,0,14860,1500,225300,,,,,
06/13-11:15:39.437544 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23A81FB1,0x6A3E6B1B,20.0,0xF612,113,0,15130,1500,225300,,,,,
06/13-11:15:43.639386 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23A9DA58,0x6A3E6C10,20.0,0xFAF0,113,0,15921,1500,225300,,,,,
06/13-11:15:50.823344 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23AB47CB,0x6A3E6CF4,20.0,0xFA0C,113,0,16562,1500,225300,,,,,
06/13-11:15:55.969065 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23ACFB46,0x6A3E6DFB,20.0,0xF905,113,0,17681,1500,225300,,,,,
06/13-11:15:56.106718 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD8093D50,0x6A52ACAE,20.0,0xF6C3,113,0,17725,1500,225300,,,,,
06/13-11:15:58.557450 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23AEB2A2,0x6A3E6F86,20.0,0xF77A,113,0,17983,1500,225300,,,,,
06/13-11:15:58.600674 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD80AAE0E,0x6A52AD61,20.0,0xF610,113,0,17996,1500,225300,,,,,
06/13-11:16:01.613243 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD80C1ECC,0x6A52AE14,20.0,0xF55D,113,0,18248,1500,225300,,,,,
06/13-11:16:01.770918 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23B069FE,0x6A3E7111,20.0,0xF5EF,113,0,18283,1500,225300,,,,,
06/13-11:16:04.321555 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD80D8F8A,0x6A52AEC7,20.0,0xFAA2,113,0,18654,1500,225300,,,,,
06/13-11:16:04.383266 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23B2215A,0x6A3E729C,20.0,0xFA4E,113,0,18669,1500,225300,,,,,
06/13-11:16:09.281420 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD80F0048,0x6A52AF7A,20.0,0xF9EF,113,0,19045,1500,225300,,,,,
06/13-11:16:09.486539 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23B3D620,0x6A3E73A3,20.0,0xF947,113,0,19076,1500,225300,,,,,
06/13-11:16:11.182441 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23B58D7C,0x6A3E752E,20.0,0xF7BC,113,0,19314,1500,225300,,,,,
06/13-11:16:15.530965 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23B744D8,0x6A3E76B9,20.0,0xF631,113,0,19962,1500,225300,,,,,
06/13-11:16:20.063104 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23B8F79E,0x6A3E7821,20.0,0xFAAE,113,0,20745,1500,225300,,,,,
06/13-11:16:28.519251 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4865,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0x23BAAEFA,0x6A3E79AC,20.0,0xF923,113,0,21567,1500,225300,,,,,
06/13-11:16:29.601296 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD8115C3B,0x6A52B9FC,20.0,0xFAF0,113,0,21766,1500,225300,,,,,
06/13-11:16:33.636015 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD8130FB6,0x6A52BAC1,20.0,0xFA2B,113,0,22194,1500,225300,,,,,
06/13-11:16:34.650103 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,4871,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xD814C331,0x6A52BB86,20.0,0xF966,113,0,22332,1500,225300,,,,,
06/13-12:14:57.663943 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,1065,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x7109EBAC,0x9BD59FF7,20.0,0xFFA5,110,0,19136,1420,143380,,,,,
06/13-12:14:57.670941 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,1065,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x7109F674,0x9BD59FF7,20.0,0xFFA5,110,0,19138,1420,143380,,,,,
06/13-12:14:57.768880 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,1065,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x7109FBD8,0x9BD59FF7,20.0,0xFFA5,110,0,19166,1420,143380,,,,,
06/13-12:14:57.785348 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,1065,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x710A06A0,0x9BD59FF7,20.0,0xFFA5,110,0,19168,1420,143380,,,,,
06/13-12:14:57.804358 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,1065,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x710A16CC,0x9BD59FF7,20.0,0xFFA5,110,0,19171,1420,143380,,,,,
06/13-12:14:57.808106 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.4.120,1065,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x710A1C30,0x9BD59FF7,20.0,0xFFA5,110,0,19174,1420,143380,,,,,
06/13-13:15:26.851555 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,1868,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xBB795A55,0xCF9B7FE8,20.0,0xFAF0,113,0,18341,1500,225300,,,,,
06/13-13:15:29.190579 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,1868,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xBB7ACA8B,0xCF9B80EF,20.0,0xF9E9,113,0,18669,1500,225300,,,,,
06/13-13:15:32.066263 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,1868,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xBB7C2D70,0xCF9B81AC,20.0,0xF92C,113,0,18833,1500,225300,,,,,
06/13-13:15:35.314209 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,67.192.185.156,80,192.168.4.120,1868,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5EA,***A****,0xBB7D9086,0xCF9B8269,20.0,0xF86F,113,0,19002,1500,225300,,,,,
06/13-14:40:32.828068 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,19425,76,77824,3.0,10.0,,,
06/13-14:40:35.814751 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,19426,76,77824,3.0,10.0,,,
06/13-14:40:41.591699 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,19427,76,77824,3.0,10.0,,,
06/13-15:03:39.215278 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.106,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,55586,76,77824,3.0,10.0,,,
06/13-15:03:45.145762 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.106,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,55587,76,77824,3.0,10.0,,,
06/13-15:06:32.322225 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,55588,76,77824,3.0,10.0,,,
06/13-15:06:41.370791 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,55590,76,77824,3.0,10.0,,,
06/13-15:06:57.735818 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:11:25:BB:1F:CF,FF:FF:FF:FF:FF:FF,0x156,,,,,,128,0,5344,328,73732,,,,,
06/13-15:06:57.737839 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:11:25:BB:1F:CF,FF:FF:FF:FF:FF:FF,0x164,,,,,,128,0,5345,342,88068,,,,,
06/13-15:44:58.187652 ,1,401,6,ICMP Destination Unreachable Network Unreachable,ICMP,63.111.123.26,,192.168.5.122,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x46,,,,,,240,0,0,56,57344,3.0,0.0,,,
06/13-15:50:42.019327 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.106,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,18797,76,77824,3.0,10.0,,,
06/13-15:50:44.936283 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.106,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,18798,76,77824,3.0,10.0,,,
06/13-15:50:51.348474 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.106,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,18799,76,77824,3.0,10.0,,,
06/13-16:04:21.450900 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,18800,76,77824,3.0,10.0,,,
06/13-16:04:24.808051 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,18801,76,77824,3.0,10.0,,,
06/13-16:04:30.745693 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,18802,76,77824,3.0,10.0,,,
06/13-16:12:24.150476 ,1,401,6,ICMP Destination Unreachable Network Unreachable,ICMP,216.115.108.141,,192.168.2.110,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x46,,,,,,246,0,0,56,57344,3.0,0.0,,,
06/13-16:25:27.389529 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.3.114,2996,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x30AC24EA,0xCA98B388,20.0,0xFFA7,110,0,12292,1420,143380,,,,,
06/13-16:25:27.393524 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.3.114,2996,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x30AC2A4E,0xCA98B388,20.0,0xFFA7,110,0,12293,1420,143380,,,,,
06/13-16:25:27.425757 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.3.114,2996,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x30AC3FDE,0xCA98B388,20.0,0xFFA7,110,0,12314,1420,143380,,,,,
06/13-16:25:27.429503 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.3.114,2996,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x30AC4542,0xCA98B388,20.0,0xFFA7,110,0,12315,1420,143380,,,,,
06/13-16:25:52.314466 ,1,399,6,ICMP Destination Unreachable Host Unreachable,ICMP,38.99.207.46,,192.168.1.105,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x46,,,,,,240,0,3356,56,57344,3.0,1.0,,,
06/13-16:57:08.930604 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.1.101,3562,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x255C3818,0x346803D6,20.0,0xFFA7,110,0,1664,1420,143380,,,,,
06/13-16:57:08.934353 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.1.101,3562,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x255C3D7C,0x346803D6,20.0,0xFFA7,110,0,1681,1420,143380,,,,,
06/13-16:57:08.958089 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.1.101,3562,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x255C530C,0x346803D6,20.0,0xFFA7,110,0,1696,1420,143380,,,,,
06/13-16:57:08.961836 ,1,1841,5,WEB-CLIENT Javascript URL host spoofing attempt,TCP,208.109.54.123,80,192.168.1.101,3562,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x59A,***A****,0x255C5870,0x346803D6,20.0,0xFFA7,110,0,1697,1420,143380,,,,,
06/13-17:13:04.544590 ,1,401,6,ICMP Destination Unreachable Network Unreachable,ICMP,216.115.108.143,,192.168.1.101,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x46,,,,,,246,0,0,56,57344,3.0,0.0,,,
06/13-17:16:20.972132 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.112,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,22686,76,77824,3.0,10.0,,,
06/13-17:16:24.038201 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.112,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,22687,76,77824,3.0,10.0,,,
06/13-17:16:29.894744 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.2.112,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,22688,76,77824,3.0,10.0,,,
06/13-17:23:14.032374 ,1,486,4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,ICMP,64.237.127.131,,192.168.1.102,,00:01:02:72:AB:55,00:E0:B1:87:F5:94,0x5A,,,,,,52,0,22689,76,77824,3.0,10.0,,,
